Manggar;52;33;85
Mengkubang;22;14;36
Kelapa Kampit;20;10;30
Gantung;33;45;78
Renggiang;12;4;16
Simpang Pesak;9;5;14
Dendang;9;5;14
RSUD Muhammad Zein;77;31;108
Kabupaten;234;147;381
