Manggar;78.62190813;0.898876404
Mengkubang;97.90575916;3.743315508
Kelapa Kampit;90.18181818;2.822580645
Gantung;109.8591549;2.777777778
Renggiang;80.55555556;2.298850575
Simpang Pesak;84.55284553;0.961538462
Dendang;93.46405229;0
Kabupaten;91.31378936;2.021403092
