Manggar;5.882352941
Damar;5.555555556
Kelapa Kampit;8
Gantung;6.41025641
Renggiang;6.25
Simpang Pesak;7.142857143
Dendang;0
RSD Muhammad Zein;15.74074074
Kabupaten;8.776595745
