Manggar;27.5534974;20.28705818;100;100;100
Mengkubang;81.00603121;46.69359331;100;100;100
Kelapa Kampit;118.4920716;40.7966007;100;100;100
Gantung;34.07956444;22.20590828;100;100;100
Renggiang;79.94245655;32.3887951;100;100;100
Simpang Pesak;28.76514648;10.85994019;100;100;100
Dendang;25.74615213;8.054713472;100;100;100
Kabupaten;51.17423062;25.47071451;100;100;100
