Manggar;0;1;1
Mengkubang;0;0;0
Kelapa Kampit;0;0;0
Gantung;0;0;0
Renggiang;0;1;1
Simpang Pesak;0;0;0
Dendang;0;4;4
Kabupaten;0;6;6
