Manggar;0;0;0
Mengkubang;0;0;0
Kelapa Kampit;1;0;1
Gantung;2;0;2
Renggiang;2;0;2
Simpang Pesak;2;0;2
Dendang;1;1;2
Kabupaten;8;1;9
