Manggar;8.396946565;8.298755187;8.349900596
Mengkubang;0;0;0
Kelapa Kampit;5.309734513;7.407407407;6.334841629
Gantung;7.423580786;7.352941176;7.390300231
Renggiang;0;0;0
Simpang Pesak;0;0;0
Dendang;2.857142857;3.333333333;3.076923077
Kabupaten;5.359179019;5.72519084;5.532170776
