Manggar;47.85276074;86.94158076;66.28849271;50.9202454;65.97938144;58.02269044
Mengkubang;79.46428571;90.47619048;84.79262673;79.46428571;80;79.7235023
Kelapa Kampit;81.48148148;77.77777778;79.68253968;85.18518519;83.66013072;84.44444444
Gantung;72.05882353;94.69026549;81.09540636;72.05882353;95.57522124;81.44876325
Renggiang;64.0625;66.66666667;65.32258065;60.9375;75;67.74193548
Simpang Pesak;79.16666667;89.70588235;84.28571429;79.16666667;73.52941176;76.42857143
Dendang;71.97802198;60.36585366;66.47398844;72.52747253;70.73170732;71.67630058
Kabupaten;67.64705882;82.56794752;74.49462366;68.83942766;77.8819119;72.98924731
