Manggar;88.16254417;88.16254417
Mengkubang;90.05235602;87.95811518
Kelapa Kampit;81.45454545;80.36363636
Gantung;101.6431925;96.94835681
Renggiang;81.48148148;78.7037037
Simpang Pesak;95.12195122;95.12195122
Dendang;85.62091503;81.69934641
Kabupaten;90.33659066;88.38219327
