Manggar;4.868913858;9.387755102;7.03125
Mengkubang;11.76470588;7.692307692;10
Kelapa Kampit;0.934579439;4.255319149;2.487562189
Gantung;6.422018349;6.796116505;6.603773585
Renggiang;17.39130435;15.90909091;16.66666667
Simpang Pesak;20;13.20754717;16.81415929
Dendang;13.04347826;10.84337349;11.84210526
Kabupaten;7.940161105;8.717310087;8.313397129
