Manggar;77.29885057;78.91373802;78.06354009;65.51724138;68.37060703;66.86838124
Mengkubang;92.79279279;77;85.30805687;85.58558559;80;82.93838863
Kelapa Kampit;66.66666667;65.49295775;66.11295681;87.42138365;73.94366197;81.06312292
Gantung;86.8852459;91.78082192;89.20086393;66.80327869;77.16894977;71.7062635
Renggiang;70.76923077;74.57627119;72.58064516;67.69230769;79.66101695;73.38709677
Simpang Pesak;84.50704225;79.6875;82.22222222;63.38028169;79.6875;71.11111111
Dendang;62.3655914;103.5714286;81.92090395;77.41935484;100;88.13559322
Kabupaten;78.27681027;81.54943935;79.82625483;72.04399633;76.45259939;74.13127413
