Manggar;68.3982684;68.3982684
Mengkubang;74.35897436;74.35897436
Kelapa Kampit;67.55952381;67.55952381
Gantung;32.56704981;78.5440613
Renggiang;68.93939394;68.93939394
Simpang Pesak;61.33333333;61.33333333
Dendang;74.3315508;74.3315508
Kabupaten;60.64773736;71.29547471
