Manggar;10.63829787;5.957446809
Mengkubang;32.96703297;17.58241758
Kelapa Kampit;56;21.6
Gantung;17.91044776;21.39303483
Renggiang;52.94117647;14.70588235
Simpang Pesak;23.33333333;20
Dendang;66.66666667;19.23076923
Kabupaten;29.73300971;16.01941748
