2020;94.25;88.99;98.6;97.43
2021;88.66;84.83;91.21;91.39
2022;86.27;81.52;80.69;81.05
2023;87.29;85.26;90.04;89.28
2024;76.79680568;68.94409938;74.53416149;74.09050577
