Manggar;71.83908046;82.1086262;76.70196672;70.97701149;80.83067093;75.6429652
Mengkubang;90.09009009;52.74725275;92.89099526;90.09009009;48.46938776;92.41706161
Kelapa Kampit;86.79245283;45.11278195;85.71428571;88.67924528;46.12403101;86.37873754
Gantung;82.37704918;57.6819407;89.63282937;82.37704918;51.56626506;89.63282937
Renggiang;72.30769231;45.55555556;70.96774194;67.69230769;45.45454545;67.74193548
Simpang Pesak;76.05633803;64.0776699;88.88888889;78.87323944;50.83333333;86.66666667
Dendang;81.72043011;50;98.8700565;82.79569892;56.57142857;99.43502825
Kabupaten;79.37671861;51.94880745;84.89382239;79.37671861;50.08527572;84.31467181
