Manggar;57.29166667
Mengkubang;92.59259259
Kelapa Kampit;26.53399668
Gantung;51.88679245
Renggiang;111.1111111
Simpang Pesak;112.0943953
Dendang;83.33333333
Kabupaten;64.99202552
