Manggar;89.6484375
Mengkubang;96.11111111
Kelapa Kampit;90.54726368
Gantung;98.11320755
Renggiang;88.88888889
Simpang Pesak;91.15044248
Dendang;96.05263158
Kabupaten;93.24162679
