Manggar;75.69666514;85.16129032
Mengkubang;53.13653137;90.4
Kelapa Kampit;66.98795181;85.58951965
Gantung;59.05292479;90.32258065
Renggiang;80.16528926;100
Simpang Pesak;46.98795181;89.87341772
Dendang;57.77511962;89.65517241
Kabupaten;64.1916341;89.24640135
