Manggar;1.731601732;24.53102453;2.02020202;5.050505051;0;7.936507937;17.31601732;0;58.58585859
Mengkubang;0.427350427;46.58119658;8.974358974;0.427350427;0;5.555555556;8.11965812;0;70.08547009
Kelapa Kampit;1.19047619;38.69047619;20.23809524;1.488095238;0;3.273809524;1.785714286;0;66.66666667
Gantung;0;70.88122605;1.724137931;2.681992337;0;3.831417625;0.957854406;0;80.07662835
Renggiang;0;59.84848485;0;0;0;6.060606061;3.787878788;0;69.6969697
Simpang Pesak;0;42;10.66666667;0;0;0;6.666666667;0;59.33333333
Dendang;0;33.15508021;3.743315508;0.534759358;0;0.534759358;10.16042781;0;48.12834225
Kabupaten;0.754214729;43.61135759;5.989352263;2.48447205;0;4.79148181;8.163265306;0;65.79414374
