Manggar;2;3;5
Mengkubang;0;0;0
Kelapa Kampit;0;1;1
Gantung;0;4;4
Renggiang;1;0;1
Simpang Pesak;0;0;0
Dendang;0;0;0
Kabupaten;3;8;11
