Manggar;100;100;100
Mengkubang;100;100;100
Kelapa Kampit;100;100;100
Gantung;100;100;100
Renggiang;100;100;100
Simpang Pesak;100;100;100
Dendang;100;100;100
Kabupaten;100;100;100
